"","lod"
"4639",3.17735072896721
"4640",1.74243029700847
"4641",2.56364903760368
"4642",4.41105275067457
"4643",2.04305039329302
"4644",3.69168900539808
"4645",2.59559600473403
"4646",2.74102141824187
"4647",2.4889754864198
"4648",2.16861986959884
"4649",2.57707328106335
"4650",2.85900962101914
"4651",2.22128357729707
"4652",3.04532534965256
"4653",2.48396654884709
"4654",2.62290163370017
"4655",1.81248519888686
"4656",3.11599976592515
"4657",2.45964319375889
"4658",3.42532702042081
"4659",2.42923146219982
"4660",4.27773325062481
"4661",4.34439846878558
"4662",3.93261426822028
"4663",2.29180340156017
"4664",2.07761755275351
"4665",2.49095526533893
"4666",2.34502497878748
"4667",2.3639566362217
"4668",2.86284777959918
"4669",2.6293245987581
"4670",2.36373910651673
"4671",3.50738178552456
"4672",2.89304760920822
"4673",2.33846625227488
"4674",2.76895188826347
"4675",2.81248769367994
"4676",2.46575405136537
"4677",3.22868113695768
"4678",3.26034267750765
"4679",4.29385686687965
"4680",2.0607862861707
"4681",2.09256694426585
"4682",2.66805766899233
"4683",3.1777164055602
"4684",2.5501282863188
"4685",1.98083763557042
"4686",2.7868295124008
"4687",3.44865349482461
"4688",2.36830827413723
"4689",2.2641859332216
"4690",2.59579186475275
"4691",2.44319933423867
"4692",2.23902564919445
"4693",2.17620954496488
"4694",3.38872740446459
"4695",1.88492070715074
"4696",2.84690635812876
"4697",3.07303121968835
"4698",1.75616161584367
"4699",2.0951468275307
"4700",1.85607891577274
"4701",2.09576857819411
"4702",2.72515016967191
"4703",2.18097529364422
"4704",4.03103134734738
"4705",2.95675898336049
"4706",3.52365682965137
"4707",2.27774648698687
"4708",3.15584488363311
"4709",2.60697098170021
"4710",1.66316489844758
"4711",2.74132058678515
"4712",2.52899558655008
"4713",2.1740835120072
"4714",1.93824186990241
"4715",3.27767441484502
"4716",2.47347593587074
"4717",3.4295214854501
"4718",2.68158787768698
"4719",3.88329841537779
"4720",3.46036998838099
"4721",2.0816147220994
"4722",2.2655225335493
"4723",2.08849012778956
"4724",2.50626444861882
"4725",2.959248270221
"4726",3.00936480664313
"4727",2.18424915297328
"4728",2.31419131294933
"4729",3.03839827015872
"4730",2.76553302426692
"4731",2.95407572235126
"4732",2.28087866056194
"4733",2.64214543545677
"4734",2.83970462172329
"4735",4.23543348212297
"4736",1.91084236460665
"4737",2.92585219569264
"4738",2.13471126322838
"4739",2.04375332532254
"4740",2.04176421543343
"4741",1.77108327346832
"4742",1.90109720831788
"4743",2.33970246501303
"4744",3.70921482874292
"4745",2.13557406726432
"4746",2.64376863316284
"4747",1.98089098179298
"4748",2.82711083429967
"4749",1.89507361247161
"4750",2.28273406534754
"4751",3.74899475781604
"4752",2.61119220838918
"4753",2.51642246862139
"4754",3.00732293971851
"4755",3.09291354234483
"4756",3.42142490741753
"4757",3.04813376045786
"4758",2.79398040705019
"4759",2.55873342578889
"4760",2.42768131000958
"4761",2.12256856340537
"4762",4.79302273811663
"4763",3.77953610901568
"4764",2.31408821228433
"4765",2.09928047904577
"4766",3.19575298438576
"4767",3.37704203716385
"4768",2.32996023845953
"4769",2.31953132581475
"4770",2.94271600096727
"4771",2.90624647195546
"4772",2.01894969132445
"4773",2.84623055632255
"4774",2.57304954449319
"4775",2.03807262044029
"4776",2.87189834610763
"4777",3.4286596904949
"4778",2.17146798557587
"4779",4.47735145785009
"4780",1.96361397108012
"4781",2.7139891923016
"4782",2.33996370047498
"4783",3.04601644996001
"4784",3.00624476889425
"4785",2.61184660099752
"4786",2.15812765941519
"4787",2.76297115204216
"4788",1.74362324401227
"4789",3.36812714865118
"4790",2.51233572170349
"4791",2.09193238643275
"4792",2.34671811016415
"4793",2.50596198897438
"4794",2.30789369503873
"4795",2.98345230319319
"4796",3.25545728347061
"4797",2.89647298118871
"4798",2.53498983559439
"4799",3.24869136351117
"4800",3.25274469316901
"4801",2.10068722742653
"4802",2.6354144227189
"4803",2.27441967815139
"4804",2.07292011069512
"4805",2.19849870297367
"4806",2.2888571823114
"4807",3.01302280451637
"4808",3.600085580616
"4809",2.89472723776271
"4810",2.3110792143525
"4811",2.18878374089036
"4812",1.88162122379435
"4813",2.45978139181534
"4814",1.88333875552416
"4815",2.1585025425029
"4816",2.22101664850925
"4817",2.2549719537692
"4818",2.23590982678434
"4819",3.56806376324676
"4820",3.02740191601515
"4821",3.34181907315906
"4822",2.1639598946258
"4823",2.2908595720528
"4824",2.70896200156312
"4825",2.1191895862903
"4826",1.94327193840036
"4827",3.71931188743838
"4828",2.79141370527759
"4829",3.58390339471043
"4830",2.22727161345756
"4831",3.8253379489397
"4832",2.66597606885443
"4833",3.84689086114122
"4834",2.7611702578215
"4835",1.84019128969157
"4836",2.56666013042923
"4837",2.60474452686321
"4838",2.29045694917841
"4839",2.47413765188139
"4840",2.21620724176137
"4841",2.77942992130193
"4842",2.95214304250112
"4843",4.93655238692736
"4844",2.31739530877167
"4845",3.31978247067309
"4846",2.66432160557088
"4847",3.23438071300188
"4848",3.17092481499094
"4849",3.57191164439428
"4850",3.01784238529945
"4851",3.54189371440407
"4852",2.09705404422493
"4853",3.77211666565927
"4854",2.38376629860977
"4855",2.78867062083918
"4856",3.94077949448365
"4857",3.32422290293289
"4858",2.17312518422113
"4859",2.70153852139811
"4860",3.66156015715751
"4861",3.48060886876556
"4862",2.13747996907114
"4863",3.63044124594671
"4864",2.08160466799018
"4865",2.6914428379132
"4866",3.32248886235175
"4867",1.75176432317676
"4868",1.98468969661917
"4869",2.10601629841221
"4870",2.32409953374554
"4871",2.73191396311267
"4872",2.29355598688198
"4873",2.41022209170478
"4874",2.04046782374644
"4875",2.73197488103142
"4876",1.82608118047756
"4877",1.72882860985555
"4878",3.46384836234756
"4879",2.33962747796431
"4880",4.06861172365097
"4881",2.5478674426522
"4882",3.29290664874679
"4883",2.76046647015573
"4884",2.70610934032084
"4885",2.6485291493409
"4886",2.97901640122291
"4887",2.41596149866564
"4888",3.66564941297656
"4889",2.86006630949669
"4890",3.77740283858657
"4891",1.85321520516482
"4892",3.49032450376762
"4893",2.38954849207948
"4894",3.66356073750285
"4895",2.33204425315125
"4896",3.13968785861107
"4897",2.53616855812652
"4898",4.09014900080001
"4899",2.23835549568503
"4900",3.03664265710904
"4901",2.59746881843785
"4902",2.99004024683745
"4903",1.70768479751496
"4904",2.33905146506004
"4905",2.73106736191039
"4906",2.29905345224324
"4907",3.93344616681497
"4908",2.29087784542207
"4909",2.5307172138946
"4910",3.06783676916712
"4911",2.32118679283667
"4912",2.01330438400873
"4913",2.79243195221898
"4914",2.90524920635471
"4915",3.73356105274797
"4916",2.81662285815401
"4917",1.59732535633884
"4918",1.8485114321229
"4919",2.35344031432032
"4920",2.79438583880255
"4921",1.84364566457771
"4922",3.79136269445917
"4923",3.25400802733566
"4924",2.62946648040997
"4925",1.95554937513225
"4926",2.52091066438697
"4927",3.50450465142785
"4928",2.51817083163405
"4929",2.42231125711078
"4930",3.15759960118703
"4931",3.50853049139187
"4932",3.75976746326887
"4933",1.92441091838737
"4934",1.87791685369484
"4935",2.721447747208
"4936",2.34735243580872
"4937",2.02363066410726
"4938",2.28242121925359
"4939",2.53936186417195
"4940",2.66482708970943
"4941",1.94248289904681
"4942",2.55042452125235
"4943",2.69424649742723
"4944",2.0738148481305
"4945",2.01975746282369
"4946",3.44836089288401
"4947",3.8186617173651
"4948",3.49426408653926
"4949",2.10829062442826
"4950",4.42143835327261
"4951",2.48386164346448
"4952",3.50453647455834
"4953",2.13577662941498
"4954",2.55943559634943
"4955",3.82776870802263
"4956",3.16847148601119
"4957",2.14384073191832
"4958",3.13144661547994
"4959",2.1643383061346
"4960",2.42436907006595
"4961",2.16263186051765
"4962",2.30825725636714
"4963",3.40382277794379
"4964",2.29466249431425
"4965",2.44101974144905
"4966",2.35722115457065
"4967",3.05151779697007
"4968",2.945735252335
"4969",1.93868394345918
"4970",3.51710086885032
"4971",1.97787490472001
"4972",3.14801558515683
"4973",2.33807807067024
"4974",1.98220875796142
"4975",1.80014405283691
"4976",3.5958527891562
"4977",2.27070152885972
"4978",2.69244905999767
"4979",3.01676676312854
"4980",2.7168577372031
"4981",2.12625917133664
"4982",2.33840778547346
"4983",4.34043069357904
"4984",2.6002587003295
"4985",2.17150278476402
"4986",2.44445950196132
"4987",2.40124857813862
"4988",2.84656378369073
"4989",2.85463087789685
"4990",2.72919674344666
"4991",2.6790472794637
"4992",3.26892527582277
"4993",1.62070791199767
"4994",3.76104387836131
"4995",2.0969769153071
"4996",2.13949139177748
"4997",2.55286869059091
"4998",2.33140731734056
"4999",2.14531501625606
"5000",2.65192886768637
"5001",1.94287324164725
"5002",3.05484525271277
"5003",1.99470377908438
"5004",3.87646065533772
"5005",2.58105660726505
"5006",2.5541067798149
"5007",1.55971295609015
"5008",3.6058509793038
"5009",3.25654321155343
"5010",1.90005665642821
"5011",2.85411131366345
"5012",2.4478500614332
"5013",4.07865978766858
"5014",2.15102264755478
"5015",2.59572417223535
"5016",2.3115202797544
"5017",2.46936872730475
"5018",3.89724141364604
"5019",4.07686290009406
"5020",2.53271017133011
"5021",1.97636382522978
"5022",2.36995470728471
"5023",2.76527388994509
"5024",3.02885595691441
"5025",2.43501291969551
"5026",2.20250858984582
"5027",2.49892378862933
"5028",3.40934189390646
"5029",3.4182255210726
"5030",2.5783251153498
"5031",1.80309114327429
"5032",2.10283487374727
"5033",2.5858692136535
"5034",1.8773899550979
"5035",2.30361798222111
"5036",2.16821993301528
"5037",2.61694360492766
"5038",2.91029889153651
"5039",1.98393009470601
"5040",2.78966464223777
"5041",2.65136569619062
"5042",2.03784024125525
"5043",2.95793550763483
"5044",2.86415463942831
"5045",3.11140706749939
"5046",3.18412862407604
"5047",4.18808466310838
"5048",2.2079260898463
"5049",1.76447872006975
"5050",3.42694032359213
"5051",3.34250241542213
"5052",3.07681155849059
"5053",2.81302416273138
"5054",1.99087803712428
"5055",3.22326472693021
"5056",2.8168461944897
"5057",2.13501383387666
"5058",3.13159493928652
"5059",2.28955498976029
"5060",2.52548156138255
"5061",1.81778751169259
"5062",2.59417897020649
"5063",3.33971130172176
"5064",2.42060384620891
"5065",2.89867052475165
"5066",2.90867164961492
"5067",3.11000095857526
"5068",2.55780942495949
"5069",2.50845879063854
"5070",2.22775674127297
"5071",2.97289707111486
"5072",3.10846522596512
"5073",3.39705509826854
"5074",2.486611633758
"5075",1.67756294646279
"5076",2.26197681428312
"5077",2.75697628439229
"5078",2.33197588479379
"5079",3.0832758071374
"5080",2.02971621993674
"5081",2.18109849390567
"5082",1.76675200429781
"5083",2.28367679015173
"5084",3.02080287991703
"5085",3.31693911346338
"5086",2.40505145700808
"5087",2.53326679102429
"5088",2.56832969572315
"5089",2.49482452420125
"5090",2.19223968517326
"5091",2.73616949068128
"5092",3.38980834702124
"5093",2.38143251624751
"5094",4.24292522649921
"5095",2.99727485733638
"5096",3.16416820874656
"5097",2.55890134767105
"5098",3.24902683754408
"5099",2.87075791159987
"5100",3.64500021660388
"5101",2.87470660616418
"5102",2.62766139649102
"5103",3.08424501374611
"5104",3.18305161375429
"5105",2.81495152261596
"5106",5.44079258745478
"5107",2.47087168880898
"5108",2.09383792365406
"5109",2.09677283720339
"5110",2.29458184108989
"5111",2.55289003810685
"5112",1.80806126016796
"5113",1.63878306796869
"5114",2.79776770110038
"5115",2.80014415347068
"5116",2.48629687504945
"5117",2.11031873604406
"5118",1.7759503245361
"5119",2.8909865066471
"5120",3.79833740091999
"5121",2.56991313993967
"5122",2.54380200294145
"5123",2.85655441642666
"5124",2.16649799059815
"5125",1.95436036861975
"5126",2.82226262565018
"5127",3.48115832377516
"5128",2.6362316313116
"5129",2.57355768627349
"5130",2.49895851595284
"5131",2.80568128196865
"5132",2.23669985348897
"5133",2.2535366693719
"5134",3.63520741337925
"5135",2.12779219860386
"5136",2.6086707866325
"5137",1.83340055383997
"5138",1.96803738697599
"5139",2.0937219944426
"5140",2.28583055517811
"5141",2.41681659221467
"5142",2.41358379171106
"5143",1.9452044881491
"5144",2.06734846037943
"5145",3.34870111309829
"5146",3.55202106359684
"5147",4.47156130220355
"5148",3.43357426215152
"5149",2.26791434602092
"5150",2.48266653494829
"5151",3.0721197864932
"5152",2.38421276650297
"5153",2.37533660770532
"5154",2.7129162220881
"5155",1.85708988495753
"5156",2.35058688535173
"5157",2.26238329718763
"5158",1.9870467769033
"5159",2.09005349456311
"5160",2.33051229003831
"5161",3.28056012306479
"5162",2.29261018256329
"5163",2.68024327633066
"5164",3.11050040868395
"5165",2.65496398978939
"5166",2.66940783740574
"5167",3.41449696430755
"5168",3.6568439517705
"5169",2.99210633107759
"5170",2.47266907645098
"5171",2.5336629478079
"5172",2.23424168545898
"5173",2.19326614186502
"5174",2.60062248380382
"5175",1.97763531852615
"5176",2.33249872734814
"5177",2.08735303814137
"5178",3.15732552325971
"5179",2.42849182175814
"5180",2.75322812564082
"5181",2.11349315066946
"5182",3.45146144595128
"5183",1.8820391241461
"5184",2.80710116781847
"5185",1.95522283800346
"5186",3.86466636670048
"5187",2.6822831972604
"5188",2.36544391175448
"5189",2.59217237999474
"5190",2.32165020924549
"5191",2.19202192789271
"5192",2.01399322147699
"5193",2.0432745895323
"5194",2.79584098845044
"5195",2.71045319257792
"5196",2.62542013737584
"5197",3.4058660817409
"5198",2.93600917410731
"5199",2.3631539487269
"5200",3.08732277717172
"5201",2.49451575413877
"5202",2.58326528796897
"5203",3.09980695861486
"5204",1.87323219804966
"5205",2.19122176523888
"5206",3.09694142254375
"5207",2.76155638510681
"5208",2.98250351917159
"5209",2.50806669417943
"5210",2.41782301034982
"5211",3.06506508972052
"5212",3.72815367989642
"5213",3.55764443603402
"5214",2.60028310713642
"5215",2.80733145565137
"5216",2.89980377923166
"5217",2.81469307182851
"5218",2.20939838256345
"5219",2.02396071193107
"5220",2.37246253406374
"5221",2.53914121860726
"5222",2.47862198724215
"5223",2.38379189562511
"5224",2.88376445124595
"5225",3.26699524755168
"5226",2.91804936629705
"5227",2.87740377401678
"5228",2.42929278286101
"5229",2.62553815452884
"5230",2.8633557676003
"5231",2.2895183703622
"5232",2.40261545398789
"5233",2.84164037756273
"5234",3.02360961926388
"5235",3.06213577746712
"5236",2.43574884580994
"5237",2.44569109057738
"5238",1.88522814243333
"5239",3.02800868992563
"5240",2.83535649459554
"5241",2.08241919847023
"5242",2.74281972604513
"5243",2.83547194739367
"5244",2.45181996917017
"5245",1.98951682066036
"5246",1.93576464634134
"5247",2.28708482768889
"5248",2.96135195789611
"5249",2.13088416639403
"5250",3.41730079948138
"5251",2.48431979262932
"5252",2.16106956775729
"5253",2.21991604022514
"5254",3.3803294633708
"5255",2.34516091331534
"5256",2.4705874689771
"5257",3.28125263246329
"5258",2.18972969164133
"5259",2.6340480949184
"5260",1.96829205334325
"5261",2.3736086618228
"5262",2.66165501931209
"5263",1.62696098804736
"5264",2.37753315865484
"5265",2.84586883351039
"5266",3.42142258856074
"5267",3.28882552045616
"5268",2.78059360177576
"5269",2.81512651302
"5270",2.00237076660778
"5271",2.51264963128961
"5272",2.93867050717927
"5273",2.29836064441952
"5274",3.37618517977353
"5275",2.68760893715989
"5276",2.10583503061025
"5277",2.77317080014109
"5278",1.75581999064343
"5279",3.46916855017662
"5280",2.04295566797009
"5281",2.5019629283197
"5282",2.71286581370623
"5283",3.08197508304329
"5284",2.57268521367405
"5285",2.87728990503092
"5286",2.6545763695085
"5287",4.04161268650387
"5288",3.03274354587302
"5289",2.23177375154046
"5290",2.1963215917076
"5291",2.24355174099765
"5292",2.61490394674729
"5293",3.23992876699231
"5294",2.99092658805421
"5295",2.48269193638589
"5296",2.50063935223807
"5297",2.48483842600035
"5298",5.06040686508277
"5299",1.83186998907149
"5300",2.42317255556918
"5301",3.22601279108312
"5302",2.67364665014975
"5303",2.20288130826702
"5304",2.76135927359246
"5305",2.78984523336476
"5306",2.15677191978466
"5307",2.6604281389391
"5308",2.65265772610292
"5309",1.52040732226487
"5310",2.64468267966004
"5311",3.7944636983957
"5312",2.86963095839019
"5313",2.60716832226535
"5314",2.36064941199766
"5315",2.81156942026792
"5316",2.30129548272453
"5317",2.88084366174735
"5318",3.66837653915536
"5319",2.67609168945091
"5320",3.18800748408466
"5321",1.86500094423354
"5322",3.97976379309694
"5323",2.68264177746096
"5324",2.09274036660463
"5325",2.47369115318907
"5326",3.02254191836255
"5327",3.18714216956687
"5328",2.89830886754862
"5329",2.89038189066559
"5330",2.23258543143493
"5331",2.40013016766898
"5332",2.24983297889958
"5333",2.50716527532495
"5334",2.97778813792684
"5335",5.33930333123499
"5336",1.93278798071515
"5337",2.1324506752444
"5338",3.38088910795886
"5339",2.64603850273306
"5340",2.4264250051292
"5341",2.44856840440116
"5342",3.82595768537612
"5343",3.01209333685438
"5344",2.58141079687994
"5345",2.6647526613433
"5346",2.44112548943485
"5347",3.22990352275338
"5348",2.12132712668426
"5349",2.51489898346335
"5350",3.23937815655881
"5351",2.33419450616748
"5352",1.84281851651212
"5353",2.94202887657593
"5354",3.45010487168474
"5355",2.32433814013166
"5356",3.299190804315
"5357",3.76844849835652
"5358",1.79924227285665
"5359",3.01232796089607
"5360",2.39576829682665
"5361",2.32474829105195
"5362",2.10729653056478
"5363",2.95506976312208
"5364",4.37763760636699
"5365",2.80260521570926
"5366",2.62092174318241
"5367",2.53061386698209
"5368",2.08663857266765
"5369",2.10506457068914
"5370",2.38979543675487
"5371",2.22942613223859
"5372",2.24365831218893
"5373",2.04484411497469
"5374",2.19446538378725
"5375",2.34006841323026
"5376",2.87394253376442
"5377",1.99658305668163
"5378",2.4700554522733
"5379",3.0977589029244
"5380",2.54341154127724
"5381",2.8382166073352
"5382",2.56900328603297
"5383",2.29573934845212
"5384",3.51510845755001
"5385",2.57652012626932
"5386",3.2376316287282
"5387",2.66124809889334
"5388",2.80287582281017
"5389",2.86433265999403
"5390",2.32854696261347
"5391",2.16236538422163
"5392",2.29688296858694
"5393",3.29790366845191
"5394",1.99176176199762
"5395",2.08034767364916
"5396",2.59519538586392
"5397",3.1195327207115
"5398",3.49240635286515
"5399",2.82616554759807
"5400",3.01047216731422
"5401",2.56275670911782
"5402",3.61830212237692
"5403",2.43703378182727
"5404",2.71388590385686
"5405",2.26581083449855
"5406",3.10895113859806
"5407",2.36761986505917
"5408",2.26811136543256
"5409",1.64680815845168
"5410",2.35205783510719
"5411",2.90934264990392
"5412",2.84401802002139
"5413",2.34690465635686
"5414",3.50645981435264
"5415",3.01071254435374
"5416",1.52074825664749
"5417",2.32158720651751
"5418",2.83392249257668
"5419",2.72184644463778
"5420",2.29617126218182
"5421",2.68854677264062
"5422",2.61008443734499
"5423",2.87672801783265
"5424",2.57251318008275
"5425",3.06237446121122
"5426",2.80094548784109
"5427",2.00641544580867
"5428",2.35097420202874
"5429",2.4456691840951
"5430",2.56964037558282
"5431",2.12953138920057
"5432",3.28505692184626
"5433",2.61553403602011
"5434",2.51529943244714
"5435",2.53450247350338
"5436",3.12561010087666
"5437",2.81196639331938
"5438",2.14456088414045
"5439",1.99293790858428
"5440",2.2214729782936
"5441",2.7213398595195
"5442",2.43471097057409
"5443",2.48790347751492
"5444",2.88058979347079
"5445",2.90108631963994
"5446",3.67595252846695
"5447",2.63430924764361
"5448",2.52962470171224
"5449",2.63544519672723
"5450",2.88916288190376
"5451",3.33400566172168
"5452",2.50055808360048
"5453",2.30857924027077
"5454",3.14355323243035
"5455",2.0776365351303
"5456",2.41815470755137
"5457",2.14673153230069
"5458",1.9615372698845
"5459",3.86364476581002
"5460",2.5015795360232
"5461",2.77576837788183
"5462",2.98522076586232
"5463",3.49122760650607
"5464",2.18377540656184
"5465",1.99497896550201
"5466",2.29837174183012
"5467",2.42523987602181
"5468",1.76894307678049
"5469",2.45131218569986
"5470",1.67746252029974
"5471",2.5764987944749
"5472",2.06772184249894
"5473",3.03253622594639
"5474",2.14121903438718
"5475",1.98501719495471
"5476",2.09387384976617
"5477",2.49317135587262
"5478",3.57280469969919
"5479",3.44309091652394
"5480",2.54491952042918
"5481",2.12289366139703
"5482",2.51647637810493
"5483",3.53739065184163
"5484",2.07358187346108
"5485",3.70283014889174
"5486",2.57422254813901
"5487",2.85880311587425
"5488",2.51049631327987
"5489",2.47757932007698
"5490",3.30007433189712
"5491",2.12691070983419
"5492",2.52176897093159
"5493",2.32766292183624
"5494",2.78448060234041
"5495",3.33224039459856
"5496",2.64628119463669
"5497",2.57847743468301
"5498",3.63011140368872
"5499",2.20681126095951
"5500",2.12874793843548
"5501",2.56278721379567
"5502",2.4269449588719
"5503",2.66585928717723
"5504",2.40869098421717
"5505",2.24891471689807
"5506",2.42980149276264
"5507",1.8180917749487
"5508",2.14808530536175
"5509",3.11780388633088
"5510",3.37599600983594
"5511",2.73206716716231
"5512",1.88854707137398
"5513",2.47183379541275
"5514",3.84822366278422
"5515",3.00796864586118
"5516",3.30872973089026
"5517",1.65710233031314
"5518",2.78098219714229
"5519",2.1630420172969
"5520",2.35456786854229
"5521",2.8057694449144
"5522",1.85232939290836
"5523",2.70055736388167
"5524",2.12048325020078
"5525",2.96981088643042
"5526",3.93896224105447
"5527",3.62511522914065
"5528",3.3772722239064
"5529",2.13909563166089
"5530",1.77905139700852
"5531",2.68065801191915
"5532",3.19599439207377
"5533",2.75619102963719
"5534",2.03331199399145
"5535",2.47389860918156
"5536",2.11147734109181
"5537",2.5192912971761
"5538",2.94990570484879
"5539",2.78015205695192
"5540",3.43426814095619
"5541",4.93761580715363
"5542",2.65881847577839
"5543",2.19219968679499
"5544",2.18053210108519
"5545",2.01390027671187
"5546",2.61822301587745
"5547",1.7873315575689
"5548",2.07834077912776
"5549",2.70525069013092
"5550",2.94082882587463
"5551",2.80481109900393
"5552",2.48617942857163
"5553",2.90451555221443
"5554",3.1661980338431
"5555",3.80451592939971
"5556",2.09696861410339
"5557",4.23301475094559
"5558",2.72875599106192
"5559",3.37328181569319
"5560",2.71562743619324
"5561",2.78764326469536
"5562",2.52949804995478
"5563",2.87182863133421
"5564",3.51910209965718
"5565",3.08354754002721
"5566",3.36556193681099
"5567",2.46142915978635
"5568",3.7090498440175
"5569",2.4848701846895
"5570",2.77454317824777
"5571",3.76695175815439
"5572",2.47325147062293
"5573",2.54135490289991
"5574",1.77776513608296
"5575",2.05984472647106
"5576",3.00620469556634
"5577",2.19230432776021
"5578",1.81185523839486
"5579",2.71042933532226
"5580",2.50421572254891
"5581",2.47403254694837
"5582",2.89958947185369
"5583",2.51647963601317
"5584",2.12556747680719
"5585",2.47394619040824
"5586",1.77168131986582
"5587",1.94041344983816
"5588",2.89463482587053
"5589",2.0843124113253
"5590",2.90981819381341
"5591",3.21882550156624
"5592",4.34247965492432
"5593",2.31978450908355
"5594",1.79657033403237
"5595",2.11128096108587
"5596",4.39124939119392
"5597",2.75242469296791
"5598",2.40661147371975
"5599",2.68409388084365
"5600",2.60829090997322
"5601",2.06258937023813
"5602",3.3313388205861
"5603",2.57784915404409
"5604",3.69970686258966
"5605",3.21653820551364
"5606",2.27551408628278
"5607",2.3548829505562
"5608",1.88207196076473
"5609",2.12259981472198
"5610",1.84048494857416
"5611",2.32127476504138
"5612",2.98300725662739
"5613",3.36146693803312
"5614",3.89726639537366
"5615",2.60622719528328
"5616",2.92537063014424
"5617",2.39697790095852
"5618",2.26107598285671
"5619",2.25130701057788
"5620",1.58769481962008
"5621",3.03867072746107
"5622",2.14978991112548
"5623",2.68645297625153
"5624",2.42231454141256
"5625",2.85185372208252
"5626",2.25423890230741
"5627",3.46015831585828
"5628",1.67297910687739
"5629",2.78031247181025
"5630",2.4544611699057
"5631",2.78127028176095
"5632",2.37798401340297
"5633",3.40403514902937
"5634",2.3166101000661
"5635",2.22645671325881
"5636",2.64028314972165
"5637",3.27070254117461
"5638",2.58242331009387
"5639",3.49416788904091
"5640",2.63178356786921
"5641",2.2214533297265
"5642",2.27587273003519
"5643",1.92382881660524
"5644",2.91652510801396
"5645",2.32845245807584
"5646",2.39552618910784
"5647",1.78279499923701
"5648",1.6380349241208
"5649",3.22429860499687
"5650",2.34960745461285
"5651",3.60227273752207
"5652",2.34652183381149
"5653",2.15637834767949
"5654",2.395493850614
"5655",2.64522355278314
"5656",2.78411774454617
"5657",2.56568436391353
"5658",3.05140465713885
"5659",2.01612521891548
"5660",2.55332847075988
"5661",2.46584948893906
"5662",2.60699289830336
"5663",2.89894454774549
"5664",2.46136869401926
"5665",2.49109695680272
"5666",2.0806391064325
"5667",2.53346336817231
"5668",1.85633722341663
"5669",2.4840903178083
"5670",2.12594485102454
"5671",4.39618026672542
"5672",2.48260405188194
"5673",2.95591877618426
"5674",2.44933923580174
"5675",2.60798778696153
"5676",1.80973545993038
"5677",2.51500341855717
"5678",1.95233804185955
"5679",2.81687517715363
"5680",3.48992132987951
"5681",2.37426299456638
"5682",2.29802633337385
"5683",2.4398615439768
"5684",2.51929871428001
"5685",2.62465105310912
"5686",3.00338280686265
"5687",1.95619400669057
"5688",3.1951056971302
"5689",3.04883864444128
"5690",2.41054021042692
"5691",3.23454967158796
"5692",4.30396072312215
"5693",2.27040440090423
"5694",2.40767735058762
"5695",2.27462278572602
"5696",2.66916613428657
"5697",2.78945287576425
"5698",2.32598847743611
"5699",2.21694327807927
"5700",2.77500361145576
"5701",2.36163053852943
"5702",2.87546899306471
"5703",1.87647918629227
"5704",2.76735179077878
"5705",1.76962072446258
"5706",2.89856629302449
"5707",2.66878863790043
"5708",3.07472872796461
"5709",2.74064226401242
"5710",2.43799974117428
"5711",2.28276768814612
"5712",5.03817810966393
"5713",2.87283115694481
"5714",2.62210252302248
"5715",3.32949062250918
"5716",2.417310706649
"5717",2.89565384939669
"5718",1.98391446302594
"5719",2.35157529216849
"5720",3.50775087364855
"5721",2.49803260212502
"5722",2.47831696511457
"5723",3.04487674796292
"5724",2.06226711833006
"5725",2.26883400639235
"5726",1.80104687250787
"5727",3.36409709344116
"5728",1.54567146999943
"5729",3.53532605333567
"5730",2.67771294954946
"5731",2.66293634393696
"5732",2.18399239910832
"5733",2.22883230333355
"5734",2.30122669709817
"5735",1.61560432584702
"5736",4.08750591653916
"5737",2.33051141954638
"5738",3.20927534800103
"5739",3.20029368337964
"5740",3.8444281260945
"5741",2.49588486311222
"5742",2.86172876163982
"5743",2.72341664155101
"5744",2.5671378874431
"5745",2.47501726027076
"5746",4.77223813326782
"5747",3.3084435134333
"5748",4.26641493065654
"5749",2.93296688604278
"5750",2.8220125483258
"5751",2.24744169374026
"5752",2.91163954383228
"5753",1.92902277995199
"5754",2.26108990115972
"5755",3.1571522094273
"5756",2.73542268514029
"5757",2.71171358795982
"5758",2.41132296570322
"5759",3.5336243162219
"5760",2.81972270971346
"5761",2.07297919802477
"5762",2.09682044398869
"5763",1.88521401630169
"5764",1.99970808621219
"5765",2.37103945473064
"5766",2.67405822849832
"5767",2.16402301562448
"5768",2.30230747191126
"5769",2.4706934964106
"5770",2.8233425750077
"5771",2.52226184135543
"5772",2.38856844046313
"5773",3.27092084651667
"5774",2.77052977882886
"5775",2.08350078545664
"5776",2.92129415275667
"5777",2.41531548758576
"5778",3.04122368501521
"5779",2.52013868200265
"5780",3.29068467134857
"5781",2.36140658297336
"5782",2.65512383742862
"5783",2.69937155986554
"5784",3.69473246498455
"5785",3.86287867780993
"5786",2.91138903424871
"5787",2.11520520805607
"5788",2.41817128732873
"5789",2.65750125108571
"5790",3.02080616216699
"5791",2.85778818569634
"5792",1.98580117482379
"5793",3.06677892968219
"5794",2.30186501257049
"5795",2.16847403867359
"5796",2.27374977176805
"5797",3.07020578082847
"5798",2.79187730435842
"5799",2.82540863675968
"5800",3.38423217041418
"5801",3.29497029907179
"5802",2.78071970178644
"5803",2.52769449199877
"5804",3.35325047106562
